id,provinsi_id,name,created_at,updated_at
6103,61,KABUPATEN LANDAK,2023-05-15 15:39:14,2023-05-15 15:39:14
6104,61,KABUPATEN MEMPAWAH,2023-05-15 15:39:14,2023-05-15 15:39:14
6105,61,KABUPATEN SANGGAU,2023-05-15 15:39:14,2023-05-15 15:39:14
6106,61,KABUPATEN KETAPANG,2023-05-15 15:39:14,2023-05-15 15:39:14
6107,61,KABUPATEN SINTANG,2023-05-15 15:39:14,2023-05-15 15:39:14
6108,61,KABUPATEN KAPUAS HULU,2023-05-15 15:39:14,2023-05-15 15:39:14
6109,61,KABUPATEN SEKADAU,2023-05-15 15:39:14,2023-05-15 15:39:14
6110,61,KABUPATEN MELAWI,2023-05-15 15:39:14,2023-05-15 15:39:14
6111,61,KABUPATEN KAYONG UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
6112,61,KABUPATEN KUBU RAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
6171,61,KOTA PONTIANAK,2023-05-15 15:39:14,2023-05-15 15:39:14
6172,61,KOTA SINGKAWANG,2023-05-15 15:39:14,2023-05-15 15:39:14
6201,62,KABUPATEN KOTAWARINGIN BARAT,2023-05-15 15:39:14,2023-05-15 15:39:14
6202,62,KABUPATEN KOTAWARINGIN TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
6203,62,KABUPATEN KAPUAS,2023-05-15 15:39:14,2023-05-15 15:39:14
6204,62,KABUPATEN BARITO SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6205,62,KABUPATEN BARITO UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
6206,62,KABUPATEN SUKAMARA,2023-05-15 15:39:14,2023-05-15 15:39:14
6207,62,KABUPATEN LAMANDAU,2023-05-15 15:39:14,2023-05-15 15:39:14
6208,62,KABUPATEN SERUYAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6209,62,KABUPATEN KATINGAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6210,62,KABUPATEN PULANG PISAU,2023-05-15 15:39:14,2023-05-15 15:39:14
6211,62,KABUPATEN GUNUNG MAS,2023-05-15 15:39:14,2023-05-15 15:39:14
6212,62,KABUPATEN BARITO TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
6213,62,KABUPATEN MURUNG RAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
6271,62,KOTA PALANGKA RAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
6301,63,KABUPATEN TANAH LAUT,2023-05-15 15:39:14,2023-05-15 15:39:14
6302,63,KABUPATEN KOTA BARU,2023-05-15 15:39:14,2023-05-15 15:39:14
6303,63,KABUPATEN BANJAR,2023-05-15 15:39:14,2023-05-15 15:39:14
6304,63,KABUPATEN BARITO KUALA,2023-05-15 15:39:14,2023-05-15 15:39:14
6305,63,KABUPATEN TAPIN,2023-05-15 15:39:14,2023-05-15 15:39:14
6306,63,KABUPATEN HULU SUNGAI SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6307,63,KABUPATEN HULU SUNGAI TENGAH,2023-05-15 15:39:14,2023-05-15 15:39:14
6308,63,KABUPATEN HULU SUNGAI UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
6309,63,KABUPATEN TABALONG,2023-05-15 15:39:14,2023-05-15 15:39:14
6310,63,KABUPATEN TANAH BUMBU,2023-05-15 15:39:14,2023-05-15 15:39:14
6311,63,KABUPATEN BALANGAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6371,63,KOTA BANJARMASIN,2023-05-15 15:39:14,2023-05-15 15:39:14
6372,63,KOTA BANJAR BARU,2023-05-15 15:39:14,2023-05-15 15:39:14
6401,64,KABUPATEN PASER,2023-05-15 15:39:14,2023-05-15 15:39:14
6402,64,KABUPATEN KUTAI BARAT,2023-05-15 15:39:14,2023-05-15 15:39:14
6403,64,KABUPATEN KUTAI KARTANEGARA,2023-05-15 15:39:14,2023-05-15 15:39:14
6404,64,KABUPATEN KUTAI TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
6405,64,KABUPATEN BERAU,2023-05-15 15:39:14,2023-05-15 15:39:14
6409,64,KABUPATEN PENAJAM PASER UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
6411,64,KABUPATEN MAHAKAM HULU,2023-05-15 15:39:14,2023-05-15 15:39:14
6471,64,KOTA BALIKPAPAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6472,64,KOTA SAMARINDA,2023-05-15 15:39:14,2023-05-15 15:39:14
6474,64,KOTA BONTANG,2023-05-15 15:39:14,2023-05-15 15:39:14
6501,65,KABUPATEN MALINAU,2023-05-15 15:39:14,2023-05-15 15:39:14
6502,65,KABUPATEN BULUNGAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6503,65,KABUPATEN TANA TIDUNG,2023-05-15 15:39:14,2023-05-15 15:39:14
6504,65,KABUPATEN NUNUKAN,2023-05-15 15:39:14,2023-05-15 15:39:14
6571,65,KOTA TARAKAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7101,71,KABUPATEN BOLAANG MONGONDOW,2023-05-15 15:39:14,2023-05-15 15:39:14
7102,71,KABUPATEN MINAHASA,2023-05-15 15:39:14,2023-05-15 15:39:14
7103,71,KABUPATEN KEPULAUAN SANGIHE,2023-05-15 15:39:14,2023-05-15 15:39:14
7104,71,KABUPATEN KEPULAUAN TALAUD,2023-05-15 15:39:14,2023-05-15 15:39:14
7105,71,KABUPATEN MINAHASA SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7106,71,KABUPATEN MINAHASA UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7107,71,KABUPATEN BOLAANG MONGONDOW UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7108,71,KABUPATEN SIAU TAGULANDANG BIARO,2023-05-15 15:39:14,2023-05-15 15:39:14
7109,71,KABUPATEN MINAHASA TENGGARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7110,71,KABUPATEN BOLAANG MONGONDOW SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7111,71,KABUPATEN BOLAANG MONGONDOW TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
7171,71,KOTA MANADO,2023-05-15 15:39:14,2023-05-15 15:39:14
7172,71,KOTA BITUNG,2023-05-15 15:39:14,2023-05-15 15:39:14
7173,71,KOTA TOMOHON,2023-05-15 15:39:14,2023-05-15 15:39:14
7174,71,KOTA KOTAMOBAGU,2023-05-15 15:39:14,2023-05-15 15:39:14
7201,72,KABUPATEN BANGGAI KEPULAUAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7202,72,KABUPATEN BANGGAI,2023-05-15 15:39:14,2023-05-15 15:39:14
7203,72,KABUPATEN MOROWALI,2023-05-15 15:39:14,2023-05-15 15:39:14
7204,72,KABUPATEN POSO,2023-05-15 15:39:14,2023-05-15 15:39:14
7205,72,KABUPATEN DONGGALA,2023-05-15 15:39:14,2023-05-15 15:39:14
7206,72,KABUPATEN TOLI-TOLI,2023-05-15 15:39:14,2023-05-15 15:39:14
7207,72,KABUPATEN BUOL,2023-05-15 15:39:14,2023-05-15 15:39:14
7208,72,KABUPATEN PARIGI MOUTONG,2023-05-15 15:39:14,2023-05-15 15:39:14
7209,72,KABUPATEN TOJO UNA-UNA,2023-05-15 15:39:14,2023-05-15 15:39:14
7210,72,KABUPATEN SIGI,2023-05-15 15:39:14,2023-05-15 15:39:14
7211,72,KABUPATEN BANGGAI LAUT,2023-05-15 15:39:14,2023-05-15 15:39:14
7212,72,KABUPATEN MOROWALI UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7271,72,KOTA PALU,2023-05-15 15:39:14,2023-05-15 15:39:14
7301,73,KABUPATEN KEPULAUAN SELAYAR,2023-05-15 15:39:14,2023-05-15 15:39:14
7302,73,KABUPATEN BULUKUMBA,2023-05-15 15:39:14,2023-05-15 15:39:14
7303,73,KABUPATEN BANTAENG,2023-05-15 15:39:14,2023-05-15 15:39:14
7304,73,KABUPATEN JENEPONTO,2023-05-15 15:39:14,2023-05-15 15:39:14
7305,73,KABUPATEN TAKALAR,2023-05-15 15:39:14,2023-05-15 15:39:14
7306,73,KABUPATEN GOWA,2023-05-15 15:39:14,2023-05-15 15:39:14
7307,73,KABUPATEN SINJAI,2023-05-15 15:39:14,2023-05-15 15:39:14
7308,73,KABUPATEN MAROS,2023-05-15 15:39:14,2023-05-15 15:39:14
7309,73,KABUPATEN PANGKAJENE DAN KEPULAUAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7310,73,KABUPATEN BARRU,2023-05-15 15:39:14,2023-05-15 15:39:14
7311,73,KABUPATEN BONE,2023-05-15 15:39:14,2023-05-15 15:39:14
7312,73,KABUPATEN SOPPENG,2023-05-15 15:39:14,2023-05-15 15:39:14
7313,73,KABUPATEN WAJO,2023-05-15 15:39:14,2023-05-15 15:39:14
7314,73,KABUPATEN SIDENRENG RAPPANG,2023-05-15 15:39:14,2023-05-15 15:39:14
7315,73,KABUPATEN PINRANG,2023-05-15 15:39:14,2023-05-15 15:39:14
7316,73,KABUPATEN ENREKANG,2023-05-15 15:39:14,2023-05-15 15:39:14
7317,73,KABUPATEN LUWU,2023-05-15 15:39:14,2023-05-15 15:39:14
7318,73,KABUPATEN TANA TORAJA,2023-05-15 15:39:14,2023-05-15 15:39:14
7322,73,KABUPATEN LUWU UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7325,73,KABUPATEN LUWU TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
7326,73,KABUPATEN TORAJA UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7371,73,KOTA MAKASSAR,2023-05-15 15:39:14,2023-05-15 15:39:14
7372,73,KOTA PAREPARE,2023-05-15 15:39:14,2023-05-15 15:39:14
7373,73,KOTA PALOPO,2023-05-15 15:39:14,2023-05-15 15:39:14
7401,74,KABUPATEN BUTON,2023-05-15 15:39:14,2023-05-15 15:39:14
7402,74,KABUPATEN MUNA,2023-05-15 15:39:14,2023-05-15 15:39:14
7403,74,KABUPATEN KONAWE,2023-05-15 15:39:14,2023-05-15 15:39:14
7404,74,KABUPATEN KOLAKA,2023-05-15 15:39:14,2023-05-15 15:39:14
7405,74,KABUPATEN KONAWE SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7406,74,KABUPATEN BOMBANA,2023-05-15 15:39:14,2023-05-15 15:39:14
7407,74,KABUPATEN WAKATOBI,2023-05-15 15:39:14,2023-05-15 15:39:14
7408,74,KABUPATEN KOLAKA UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7409,74,KABUPATEN BUTON UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7410,74,KABUPATEN KONAWE UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7411,74,KABUPATEN KOLAKA TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
7412,74,KABUPATEN KONAWE KEPULAUAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7413,74,KABUPATEN MUNA BARAT,2023-05-15 15:39:14,2023-05-15 15:39:14
7414,74,KABUPATEN BUTON TENGAH,2023-05-15 15:39:14,2023-05-15 15:39:14
7415,74,KABUPATEN BUTON SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
7471,74,KOTA KENDARI,2023-05-15 15:39:14,2023-05-15 15:39:14
7472,74,KOTA BAUBAU,2023-05-15 15:39:14,2023-05-15 15:39:14
7501,75,KABUPATEN BOALEMO,2023-05-15 15:39:14,2023-05-15 15:39:14
7502,75,KABUPATEN GORONTALO,2023-05-15 15:39:14,2023-05-15 15:39:14
7503,75,KABUPATEN POHUWATO,2023-05-15 15:39:14,2023-05-15 15:39:14
7504,75,KABUPATEN BONE BOLANGO,2023-05-15 15:39:14,2023-05-15 15:39:14
7505,75,KABUPATEN GORONTALO UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7571,75,KOTA GORONTALO,2023-05-15 15:39:14,2023-05-15 15:39:14
7601,76,KABUPATEN MAJENE,2023-05-15 15:39:14,2023-05-15 15:39:14
7602,76,KABUPATEN POLEWALI MANDAR,2023-05-15 15:39:14,2023-05-15 15:39:14
7603,76,KABUPATEN MAMASA,2023-05-15 15:39:14,2023-05-15 15:39:14
7604,76,KABUPATEN MAMUJU,2023-05-15 15:39:14,2023-05-15 15:39:14
7605,76,KABUPATEN MAMUJU UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
7606,76,KABUPATEN MAMUJU TENGAH,2023-05-15 15:39:14,2023-05-15 15:39:14
8101,81,KABUPATEN MALUKU TENGGARA BARAT,2023-05-15 15:39:14,2023-05-15 15:39:14
8102,81,KABUPATEN MALUKU TENGGARA,2023-05-15 15:39:14,2023-05-15 15:39:14
8103,81,KABUPATEN MALUKU TENGAH,2023-05-15 15:39:14,2023-05-15 15:39:14
8104,81,KABUPATEN BURU,2023-05-15 15:39:14,2023-05-15 15:39:14
8105,81,KABUPATEN KEPULAUAN ARU,2023-05-15 15:39:14,2023-05-15 15:39:14
8106,81,KABUPATEN SERAM BAGIAN BARAT,2023-05-15 15:39:14,2023-05-15 15:39:14
8107,81,KABUPATEN SERAM BAGIAN TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
8108,81,KABUPATEN MALUKU BARAT DAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
8109,81,KABUPATEN BURU SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
8171,81,KOTA AMBON,2023-05-15 15:39:14,2023-05-15 15:39:14
8172,81,KOTA TUAL,2023-05-15 15:39:14,2023-05-15 15:39:14
8201,82,KABUPATEN HALMAHERA BARAT,2023-05-15 15:39:14,2023-05-15 15:39:14
8202,82,KABUPATEN HALMAHERA TENGAH,2023-05-15 15:39:14,2023-05-15 15:39:14
8203,82,KABUPATEN KEPULAUAN SULA,2023-05-15 15:39:14,2023-05-15 15:39:14
8204,82,KABUPATEN HALMAHERA SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
8205,82,KABUPATEN HALMAHERA UTARA,2023-05-15 15:39:14,2023-05-15 15:39:14
8206,82,KABUPATEN HALMAHERA TIMUR,2023-05-15 15:39:14,2023-05-15 15:39:14
8207,82,KABUPATEN PULAU MOROTAI,2023-05-15 15:39:14,2023-05-15 15:39:14
8208,82,KABUPATEN PULAU TALIABU,2023-05-15 15:39:14,2023-05-15 15:39:14
8271,82,KOTA TERNATE,2023-05-15 15:39:14,2023-05-15 15:39:14
8272,82,KOTA TIDORE KEPULAUAN,2023-05-15 15:39:14,2023-05-15 15:39:14
9101,91,KABUPATEN FAKFAK,2023-05-15 15:39:14,2023-05-15 15:39:14
9102,91,KABUPATEN KAIMANA,2023-05-15 15:39:14,2023-05-15 15:39:14
9103,91,KABUPATEN TELUK WONDAMA,2023-05-15 15:39:14,2023-05-15 15:39:14
9104,91,KABUPATEN TELUK BINTUNI,2023-05-15 15:39:14,2023-05-15 15:39:14
9105,91,KABUPATEN MANOKWARI,2023-05-15 15:39:14,2023-05-15 15:39:14
9106,91,KABUPATEN SORONG SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
9107,91,KABUPATEN SORONG,2023-05-15 15:39:14,2023-05-15 15:39:14
9108,91,KABUPATEN RAJA AMPAT,2023-05-15 15:39:14,2023-05-15 15:39:14
9109,91,KABUPATEN TAMBRAUW,2023-05-15 15:39:14,2023-05-15 15:39:14
9110,91,KABUPATEN MAYBRAT,2023-05-15 15:39:14,2023-05-15 15:39:14
9111,91,KABUPATEN MANOKWARI SELATAN,2023-05-15 15:39:14,2023-05-15 15:39:14
9112,91,KABUPATEN PEGUNUNGAN ARFAK,2023-05-15 15:39:14,2023-05-15 15:39:14
9171,91,KOTA SORONG,2023-05-15 15:39:14,2023-05-15 15:39:14
9401,94,KABUPATEN MERAUKE,2023-05-15 15:39:14,2023-05-15 15:39:14
9402,94,KABUPATEN JAYAWIJAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
9403,94,KABUPATEN JAYAPURA,2023-05-15 15:39:14,2023-05-15 15:39:14
9404,94,KABUPATEN NABIRE,2023-05-15 15:39:14,2023-05-15 15:39:14
9408,94,KABUPATEN KEPULAUAN YAPEN,2023-05-15 15:39:14,2023-05-15 15:39:14
9409,94,KABUPATEN BIAK NUMFOR,2023-05-15 15:39:14,2023-05-15 15:39:14
9410,94,KABUPATEN PANIAI,2023-05-15 15:39:14,2023-05-15 15:39:14
9411,94,KABUPATEN PUNCAK JAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
9412,94,KABUPATEN MIMIKA,2023-05-15 15:39:14,2023-05-15 15:39:14
9413,94,KABUPATEN BOVEN DIGOEL,2023-05-15 15:39:14,2023-05-15 15:39:14
9414,94,KABUPATEN MAPPI,2023-05-15 15:39:14,2023-05-15 15:39:14
9415,94,KABUPATEN ASMAT,2023-05-15 15:39:14,2023-05-15 15:39:14
9416,94,KABUPATEN YAHUKIMO,2023-05-15 15:39:14,2023-05-15 15:39:14
9417,94,KABUPATEN PEGUNUNGAN BINTANG,2023-05-15 15:39:14,2023-05-15 15:39:14
9418,94,KABUPATEN TOLIKARA,2023-05-15 15:39:14,2023-05-15 15:39:14
9419,94,KABUPATEN SARMI,2023-05-15 15:39:14,2023-05-15 15:39:14
9420,94,KABUPATEN KEEROM,2023-05-15 15:39:14,2023-05-15 15:39:14
9426,94,KABUPATEN WAROPEN,2023-05-15 15:39:14,2023-05-15 15:39:14
9427,94,KABUPATEN SUPIORI,2023-05-15 15:39:14,2023-05-15 15:39:14
9428,94,KABUPATEN MAMBERAMO RAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
9429,94,KABUPATEN NDUGA,2023-05-15 15:39:14,2023-05-15 15:39:14
9430,94,KABUPATEN LANNY JAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
9431,94,KABUPATEN MAMBERAMO TENGAH,2023-05-15 15:39:14,2023-05-15 15:39:14
9432,94,KABUPATEN YALIMO,2023-05-15 15:39:14,2023-05-15 15:39:14
9433,94,KABUPATEN PUNCAK,2023-05-15 15:39:14,2023-05-15 15:39:14
9434,94,KABUPATEN DOGIYAI,2023-05-15 15:39:14,2023-05-15 15:39:14
9435,94,KABUPATEN INTAN JAYA,2023-05-15 15:39:14,2023-05-15 15:39:14
9436,94,KABUPATEN DEIYAI,2023-05-15 15:39:14,2023-05-15 15:39:14
9471,94,KOTA JAYAPURA,2023-05-15 15:39:14,2023-05-15 15:39:14
